"","id","player_of_match","toss_winner","t","winner","result","result_margin","eliminator","method","umpire_team","Field","FieldValue","TeamNumber","Team"
"5809",392221,"LRPL Taylor","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",6,"N",NA,"M Erasmus/SS Hazare","date","12/05/2009","team2","Kolkata Knight Riders"
"5810",392222,"Harbhajan Singh","Kings XI Punjab","bat","Mumbai Indians","wickets",8,"N",NA,"SS Hazare/RE Koertzen","date","12/05/2009","team2","Mumbai Indians"
"5811",392223,"R Bhatia","Deccan Chargers","field","Delhi Daredevils","runs",12,"N",NA,"DJ Harper/SL Shastri","date","13/05/2009","team2","Delhi Daredevils"
"5812",392224,"LRPL Taylor","Chennai Super Kings","bat","Royal Challengers Bangalore","wickets",2,"N",NA,"BR Doctrove/DJ Harper","date","14/05/2009","team2","Chennai Super Kings"
"5813",392225,"SK Warne","Rajasthan Royals","bat","Rajasthan Royals","runs",2,"N",NA,"BR Doctrove/DJ Harper","date","14/05/2009","team2","Rajasthan Royals"
"5814",392226,"B Lee","Kings XI Punjab","field","Kings XI Punjab","wickets",6,"N",NA,"HDPK Dharmasena/IL Howell","date","15/05/2009","team2","Kings XI Punjab"
"5815",392227,"ML Hayden","Mumbai Indians","bat","Chennai Super Kings","wickets",7,"N",NA,"SK Tarapore/SJA Taufel","date","16/05/2009","team2","Mumbai Indians"
"5816",392228,"RG Sharma","Deccan Chargers","field","Deccan Chargers","wickets",6,"N",NA,"RE Koertzen/S Ravi","date","16/05/2009","team2","Kolkata Knight Riders"
"5817",392229,"Yuvraj Singh","Deccan Chargers","field","Kings XI Punjab","runs",1,"N",NA,"S Ravi/RB Tiffin","date","17/05/2009","team2","Kings XI Punjab"
"5818",392230,"AB de Villiers","Delhi Daredevils","bat","Delhi Daredevils","runs",14,"N",NA,"SS Hazare/IL Howell","date","17/05/2009","team2","Rajasthan Royals"
"5819",392231,"BJ Hodge","Chennai Super Kings","bat","Kolkata Knight Riders","wickets",7,"N",NA,"SJA Taufel/RB Tiffin","date","18/05/2009","team2","Kolkata Knight Riders"
"5820",392232,"JH Kallis","Delhi Daredevils","bat","Royal Challengers Bangalore","wickets",7,"N",NA,"IL Howell/RB Tiffin","date","19/05/2009","team2","Delhi Daredevils"
"5821",392233,"LR Shukla","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",4,"N",NA,"BG Jerling/SJA Taufel","date","20/05/2009","team2","Rajasthan Royals"
"5822",392234,"M Muralitharan","Chennai Super Kings","bat","Chennai Super Kings","runs",24,"N",NA,"BG Jerling/SJA Taufel","date","20/05/2009","team2","Kings XI Punjab"
"5823",392235,"V Sehwag","Delhi Daredevils","field","Delhi Daredevils","wickets",4,"N",NA,"IL Howell/S Ravi","date","21/05/2009","team2","Mumbai Indians"
"5824",392236,"MK Pandey","Royal Challengers Bangalore","bat","Royal Challengers Bangalore","runs",12,"N",NA,"IL Howell/S Ravi","date","21/05/2009","team2","Deccan Chargers"
"5825",392237,"AC Gilchrist","Deccan Chargers","field","Deccan Chargers","wickets",6,"N",NA,"BR Doctrove/DJ Harper","date","22/05/2009","team2","Deccan Chargers"
"5826",392238,"MK Pandey","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",6,"N",NA,"RE Koertzen/SJA Taufel","date","23/05/2009","team2","Chennai Super Kings"
"5827",392239,"A Kumble","Royal Challengers Bangalore","field","Deccan Chargers","runs",6,"N",NA,"RE Koertzen/SJA Taufel","date","24/05/2009","team2","Deccan Chargers"
"5828",419106,"AD Mathews","Deccan Chargers","field","Kolkata Knight Riders","runs",11,"N",NA,"RE Koertzen/RB Tiffin","date","12/03/2010","team2","Kolkata Knight Riders"
"5829",419107,"YK Pathan","Mumbai Indians","bat","Mumbai Indians","runs",4,"N",NA,"RE Koertzen/RB Tiffin","date","13/03/2010","team2","Rajasthan Royals"
"5830",419108,"G Gambhir","Delhi Daredevils","field","Delhi Daredevils","wickets",5,"N",NA,"BR Doctrove/S Ravi","date","13/03/2010","team2","Delhi Daredevils"
"5831",419109,"MK Tiwary","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",7,"N",NA,"HDPK Dharmasena/AM Saheba","date","14/03/2010","team2","Royal Challengers Bangalore"
"5832",419110,"WPUJC Vaas","Deccan Chargers","bat","Deccan Chargers","runs",31,"N",NA,"K Hariharan/DJ Harper","date","14/03/2010","team2","Deccan Chargers"
"5833",419111,"V Sehwag","Delhi Daredevils","field","Delhi Daredevils","wickets",6,"N",NA,"BG Jerling/RE Koertzen","date","15/03/2010","team2","Delhi Daredevils"
"5834",419112,"JH Kallis","Kings XI Punjab","bat","Royal Challengers Bangalore","wickets",8,"N",NA,"S Das/DJ Harper","date","16/03/2010","team2","Kings XI Punjab"
"5835",419113,"MS Dhoni","Chennai Super Kings","bat","Chennai Super Kings","runs",55,"N",NA,"HDPK Dharmasena/AM Saheba","date","16/03/2010","team2","Chennai Super Kings"
"5836",419114,"SR Tendulkar","Delhi Daredevils","field","Mumbai Indians","runs",98,"N",NA,"BR Doctrove/SK Tarapore","date","17/03/2010","team2","Mumbai Indians"
"5837",419115,"JH Kallis","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",10,"N",NA,"K Hariharan/DJ Harper","date","18/03/2010","team2","Rajasthan Royals"
"5838",419116,"ML Hayden","Delhi Daredevils","bat","Chennai Super Kings","wickets",5,"N",NA,"BR Doctrove/SK Tarapore","date","19/03/2010","team2","Chennai Super Kings"
"5839",419117,"A Symonds","Kings XI Punjab","field","Deccan Chargers","runs",6,"N",NA,"BF Bowden/M Erasmus","date","19/03/2010","team2","Kings XI Punjab"
"5840",419118,"AA Jhunjhunwala","Rajasthan Royals","bat","Rajasthan Royals","runs",34,"N",NA,"RE Koertzen/RB Tiffin","date","20/03/2010","team2","Kolkata Knight Riders"
"5841",419119,"JH Kallis","Mumbai Indians","bat","Royal Challengers Bangalore","wickets",7,"N",NA,"HDPK Dharmasena/SS Hazare","date","20/03/2010","team2","Royal Challengers Bangalore"
"5842",419120,"A Symonds","Deccan Chargers","bat","Deccan Chargers","runs",10,"N",NA,"BF Bowden/M Erasmus","date","21/03/2010","team2","Delhi Daredevils"
"5843",419121,"J Theron","Chennai Super Kings","field","Kings XI Punjab","tie",NA,"Y",NA,"K Hariharan/DJ Harper","date","21/03/2010","team2","Kings XI Punjab"
"5844",419122,"SR Tendulkar","Kolkata Knight Riders","bat","Mumbai Indians","wickets",7,"N",NA,"SS Hazare/SJA Taufel","date","22/03/2010","team2","Kolkata Knight Riders"
"5845",419123,"RV Uthappa","Chennai Super Kings","field","Royal Challengers Bangalore","runs",36,"N",NA,"RE Koertzen/RB Tiffin","date","23/03/2010","team2","Chennai Super Kings"
"5846",419124,"AC Voges","Kings XI Punjab","field","Rajasthan Royals","runs",31,"N",NA,"BR Doctrove/SK Tarapore","date","24/03/2010","team2","Rajasthan Royals"
"5847",419125,"SR Tendulkar","Mumbai Indians","field","Mumbai Indians","wickets",5,"N",NA,"BF Bowden/AM Saheba","date","25/03/2010","team2","Chennai Super Kings"
"5848",419126,"YK Pathan","Deccan Chargers","bat","Rajasthan Royals","wickets",8,"N",NA,"HDPK Dharmasena/SJA Taufel","date","26/03/2010","team2","Deccan Chargers"
"5849",419127,"MK Tiwary","Kolkata Knight Riders","bat","Kolkata Knight Riders","runs",39,"N",NA,"BR Doctrove/S Ravi","date","27/03/2010","team2","Kolkata Knight Riders"
"5850",419128,"KM Jadhav","Royal Challengers Bangalore","field","Delhi Daredevils","runs",17,"N",NA,"BG Jerling/RE Koertzen","date","25/03/2010","team2","Delhi Daredevils"
"5851",419129,"NV Ojha","Rajasthan Royals","bat","Rajasthan Royals","runs",17,"N",NA,"SS Hazare/SJA Taufel","date","28/03/2010","team2","Chennai Super Kings"
"5852",419130,"Harbhajan Singh","Deccan Chargers","field","Mumbai Indians","runs",41,"N",NA,"S Das/K Hariharan","date","28/03/2010","team2","Mumbai Indians"
"5853",419131,"DA Warner","Delhi Daredevils","bat","Delhi Daredevils","runs",40,"N",NA,"SS Hazare/SJA Taufel","date","29/03/2010","team2","Kolkata Knight Riders"
"5854",419132,"SL Malinga","Mumbai Indians","field","Mumbai Indians","wickets",4,"N",NA,"BR Doctrove/SK Tarapore","date","30/03/2010","team2","Kings XI Punjab"
"5855",419133,"M Vijay","Royal Challengers Bangalore","bat","Chennai Super Kings","wickets",5,"N",NA,"BG Jerling/RE Koertzen","date","31/03/2010","team2","Royal Challengers Bangalore"
"5856",419134,"KD Karthik","Delhi Daredevils","bat","Delhi Daredevils","runs",67,"N",NA,"HDPK Dharmasena/SJA Taufel","date","31/03/2010","team2","Rajasthan Royals"
"5857",419135,"SC Ganguly","Kolkata Knight Riders","bat","Kolkata Knight Riders","runs",24,"N",NA,"K Hariharan/DJ Harper","date","01/04/2010","team2","Deccan Chargers"
"5858",419136,"KP Pietersen","Kings XI Punjab","bat","Royal Challengers Bangalore","wickets",6,"N",NA,"BF Bowden/M Erasmus","date","02/04/2010","team2","Royal Challengers Bangalore"
"5859",419137,"M Vijay","Chennai Super Kings","bat","Chennai Super Kings","runs",23,"N",NA,"RE Koertzen/RB Tiffin","date","03/04/2010","team2","Rajasthan Royals"
"5860",419138,"AT Rayudu","Mumbai Indians","bat","Mumbai Indians","runs",63,"N",NA,"BR Doctrove/S Ravi","date","03/04/2010","team2","Deccan Chargers"
"5861",419139,"DPMD Jayawardene","Kolkata Knight Riders","bat","Kings XI Punjab","wickets",8,"N",NA,"S Asnani/DJ Harper","date","04/04/2010","team2","Kings XI Punjab"
"5862",419140,"PD Collingwood","Delhi Daredevils","bat","Delhi Daredevils","runs",37,"N",NA,"BF Bowden/M Erasmus","date","04/04/2010","team2","Royal Challengers Bangalore"
"5863",419141,"SK Warne","Rajasthan Royals","bat","Rajasthan Royals","runs",2,"N",NA,"HDPK Dharmasena/SJA Taufel","date","05/04/2010","team2","Rajasthan Royals"
"5864",419142,"SK Raina","Chennai Super Kings","bat","Chennai Super Kings","runs",24,"N",NA,"S Asnani/DJ Harper","date","06/04/2010","team2","Mumbai Indians"
"5865",419143,"MJ Lumb","Kings XI Punjab","bat","Rajasthan Royals","wickets",9,"N",NA,"S Ravi/SK Tarapore","date","07/04/2010","team2","Kings XI Punjab"
"5866",419144,"SC Ganguly","Kolkata Knight Riders","bat","Kolkata Knight Riders","runs",14,"N",NA,"BG Jerling/RE Koertzen","date","07/04/2010","team2","Delhi Daredevils"
"5867",419145,"TL Suman","Deccan Chargers","field","Deccan Chargers","wickets",7,"N",NA,"S Asnani/DJ Harper","date","08/04/2010","team2","Deccan Chargers"
"5868",419146,"KC Sangakkara","Mumbai Indians","bat","Kings XI Punjab","wickets",6,"N",NA,"M Erasmus/AM Saheba","date","09/04/2010","team2","Mumbai Indians"
"5869",419147,"RJ Harris","Chennai Super Kings","bat","Deccan Chargers","wickets",6,"N",NA,"HDPK Dharmasena/SJA Taufel","date","10/04/2010","team2","Chennai Super Kings"
"5870",419148,"R Vinay Kumar","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",7,"N",NA,"K Hariharan/DJ Harper","date","10/04/2010","team2","Kolkata Knight Riders"
"5871",419149,"PP Chawla","Delhi Daredevils","bat","Kings XI Punjab","wickets",7,"N",NA,"BF Bowden/AM Saheba","date","11/04/2010","team2","Kings XI Punjab"
"5872",419150,"SR Tendulkar","Rajasthan Royals","field","Mumbai Indians","runs",37,"N",NA,"BR Doctrove/SK Tarapore","date","11/04/2010","team2","Mumbai Indians"
"5873",419151,"Harmeet Singh","Royal Challengers Bangalore","field","Deccan Chargers","runs",13,"N",NA,"RE Koertzen/RB Tiffin","date","12/04/2010","team2","Royal Challengers Bangalore"
"5874",419152,"KA Pollard","Mumbai Indians","bat","Mumbai Indians","runs",39,"N",NA,"S Asnani/DJ Harper","date","13/04/2010","team2","Delhi Daredevils"
"5875",419153,"R Ashwin","Kolkata Knight Riders","bat","Chennai Super Kings","wickets",9,"N",NA,"SS Hazare/SJA Taufel","date","13/04/2010","team2","Kolkata Knight Riders"
"5876",419154,"KP Pietersen","Rajasthan Royals","bat","Royal Challengers Bangalore","wickets",5,"N",NA,"BR Doctrove/S Ravi","date","14/04/2010","team2","Royal Challengers Bangalore"
"5877",419155,"G Gambhir","Chennai Super Kings","bat","Delhi Daredevils","wickets",6,"N",NA,"HDPK Dharmasena/SS Hazare","date","15/04/2010","team2","Delhi Daredevils"
"5878",419156,"RG Sharma","Deccan Chargers","field","Deccan Chargers","wickets",5,"N",NA,"M Erasmus/AM Saheba","date","16/04/2010","team2","Deccan Chargers"
"5879",419157,"R McLaren","Royal Challengers Bangalore","field","Mumbai Indians","runs",57,"N",NA,"HDPK Dharmasena/SJA Taufel","date","17/04/2010","team2","Mumbai Indians"
"5880",419158,"JD Unadkat","Rajasthan Royals","bat","Kolkata Knight Riders","wickets",8,"N",NA,"BG Jerling/RB Tiffin","date","17/04/2010","team2","Rajasthan Royals"
"5881",419159,"MS Dhoni","Chennai Super Kings","field","Chennai Super Kings","wickets",6,"N",NA,"BF Bowden/AM Saheba","date","18/04/2010","team2","Chennai Super Kings"
"5882",419160,"A Symonds","Deccan Chargers","bat","Deccan Chargers","runs",11,"N",NA,"BR Doctrove/SK Tarapore","date","18/04/2010","team2","Deccan Chargers"
"5883",419161,"M Kartik","Mumbai Indians","bat","Kolkata Knight Riders","wickets",9,"N",NA,"BG Jerling/RE Koertzen","date","19/04/2010","team2","Mumbai Indians"
"5884",419162,"KA Pollard","Mumbai Indians","bat","Mumbai Indians","runs",35,"N",NA,"BR Doctrove/RB Tiffin","date","21/04/2010","team2","Mumbai Indians"
"5885",419163,"DE Bollinger","Chennai Super Kings","bat","Chennai Super Kings","runs",38,"N",NA,"BR Doctrove/RB Tiffin","date","22/04/2010","team2","Deccan Chargers"
"5886",419164,"A Kumble","Deccan Chargers","bat","Royal Challengers Bangalore","wickets",9,"N",NA,"RE Koertzen/SJA Taufel","date","24/04/2010","team2","Deccan Chargers"
"5887",419165,"SK Raina","Chennai Super Kings","bat","Chennai Super Kings","runs",22,"N",NA,"RE Koertzen/SJA Taufel","date","25/04/2010","team2","Mumbai Indians"
"5888",501198,"S Anirudha","Chennai Super Kings","bat","Chennai Super Kings","runs",2,"N",NA,"BR Doctrove/PR Reiffel","date","08/04/2011","team2","Kolkata Knight Riders"
"5889",501199,"SK Trivedi","Rajasthan Royals","field","Rajasthan Royals","wickets",8,"N",NA,"RE Koertzen/SK Tarapore","date","09/04/2011","team2","Rajasthan Royals"
"5890",501200,"AB de Villiers","Kochi Tuskers Kerala","bat","Royal Challengers Bangalore","wickets",6,"N",NA,"HDPK Dharmasena/K Hariharan","date","09/04/2011","team2","Royal Challengers Bangalore"
"5891",501201,"SL Malinga","Delhi Daredevils","bat","Mumbai Indians","wickets",8,"N",NA,"AM Saheba/RB Tiffin","date","10/04/2011","team2","Mumbai Indians"
"5892",501202,"SB Wagh","Kings XI Punjab","bat","Pune Warriors","wickets",7,"N",NA,"BR Doctrove/PR Reiffel","date","10/04/2011","team2","Kings XI Punjab"
"5893",501203,"JH Kallis","Kolkata Knight Riders","bat","Kolkata Knight Riders","runs",9,"N",NA,"RE Koertzen/SK Tarapore","date","11/04/2011","team2","Deccan Chargers"
"5894",501204,"SK Warne","Delhi Daredevils","bat","Rajasthan Royals","wickets",6,"N",NA,"Aleem Dar/RB Tiffin","date","12/04/2011","team2","Delhi Daredevils"
"5895",501205,"SR Tendulkar","Mumbai Indians","field","Mumbai Indians","wickets",9,"N",NA,"HDPK Dharmasena/AL Hill","date","12/04/2011","team2","Mumbai Indians"
"5896",501206,"PC Valthaty","Kings XI Punjab","field","Kings XI Punjab","wickets",6,"N",NA,"Asad Rauf/SL Shastri","date","13/04/2011","team2","Chennai Super Kings"
"5897",501207,"MD Mishra","Kochi Tuskers Kerala","bat","Pune Warriors","wickets",4,"N",NA,"S Asnani/PR Reiffel","date","13/04/2011","team2","Kochi Tuskers Kerala"
"5898",501208,"DW Steyn","Royal Challengers Bangalore","field","Deccan Chargers","runs",33,"N",NA,"RE Koertzen/S Ravi","date","14/04/2011","team2","Royal Challengers Bangalore"
"5899",501209,"G Gambhir","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",9,"N",NA,"Aleem Dar/SS Hazare","date","15/04/2011","team2","Kolkata Knight Riders"
"5900",501210,"BB McCullum","Kochi Tuskers Kerala","field","Kochi Tuskers Kerala","wickets",8,"N",NA,"BR Doctrove/PR Reiffel","date","15/04/2011","team2","Kochi Tuskers Kerala"
"5901",501211,"MEK Hussey","Chennai Super Kings","bat","Chennai Super Kings","runs",21,"N",NA,"HDPK Dharmasena/AL Hill","date","16/04/2011","team2","Royal Challengers Bangalore"
"5902",501212,"PC Valthaty","Kings XI Punjab","field","Kings XI Punjab","wickets",8,"N",NA,"RE Koertzen/S Ravi","date","16/04/2011","team2","Kings XI Punjab"
"5903",501213,"Yuvraj Singh","Delhi Daredevils","field","Delhi Daredevils","wickets",3,"N",NA,"Asad Rauf/AM Saheba","date","17/04/2011","team2","Delhi Daredevils"
"5904",501214,"L Balaji","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",8,"N",NA,"Aleem Dar/RB Tiffin","date","17/04/2011","team2","Rajasthan Royals"
"5905",501215,"BB McCullum","Kochi Tuskers Kerala","field","Kochi Tuskers Kerala","wickets",7,"N","D/L","K Hariharan/AL Hill","date","18/04/2011","team2","Chennai Super Kings"
"5906",501216,"S Sohal","Deccan Chargers","bat","Deccan Chargers","runs",16,"N",NA,"PR Reiffel/RJ Tucker","date","19/04/2011","team2","Deccan Chargers"
"5907",501218,"MM Patel","Pune Warriors","bat","Mumbai Indians","wickets",7,"N",NA,"Asad Rauf/AM Saheba","date","20/04/2011","team2","Pune Warriors"
"5908",501219,"DPMD Jayawardene","Kolkata Knight Riders","field","Kochi Tuskers Kerala","runs",6,"N",NA,"Aleem Dar/RB Tiffin","date","20/04/2011","team2","Kochi Tuskers Kerala"
"5909",501220,"SE Marsh","Rajasthan Royals","field","Kings XI Punjab","runs",48,"N",NA,"S Asnani/PR Reiffel","date","21/04/2011","team2","Rajasthan Royals"
"5910",501221,"Harbhajan Singh","Chennai Super Kings","field","Mumbai Indians","runs",8,"N",NA,"Asad Rauf/AM Saheba","date","22/04/2011","team2","Chennai Super Kings"
"5911",501222,"CH Gayle","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",9,"N",NA,"SS Hazare/RB Tiffin","date","22/04/2011","team2","Royal Challengers Bangalore"
"5912",501223,"DA Warner","Kings XI Punjab","field","Delhi Daredevils","runs",29,"N",NA,"S Asnani/RE Koertzen","date","23/04/2011","team2","Kings XI Punjab"
"5913",501224,"SL Malinga","Deccan Chargers","field","Mumbai Indians","runs",37,"N",NA,"HDPK Dharmasena/AL Hill","date","24/04/2011","team2","Mumbai Indians"
"5914",501225,"SK Warne","Rajasthan Royals","field","Rajasthan Royals","wickets",8,"N",NA,"BR Doctrove/SK Tarapore","date","24/04/2011","team2","Kochi Tuskers Kerala"
"5915",501226,"MEK Hussey","Pune Warriors","field","Chennai Super Kings","runs",25,"N",NA,"Aleem Dar/RB Tiffin","date","25/04/2011","team2","Pune Warriors"
"5916",501227,"V Kohli","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",3,"N",NA,"S Asnani/RJ Tucker","date","26/04/2011","team2","Royal Challengers Bangalore"
"5917",501228,"DE Bollinger","Pune Warriors","bat","Chennai Super Kings","wickets",8,"N",NA,"Asad Rauf/SL Shastri","date","27/04/2011","team2","Chennai Super Kings"
"5918",501229,"I Sharma","Kochi Tuskers Kerala","field","Deccan Chargers","runs",55,"N",NA,"HDPK Dharmasena/AL Hill","date","27/04/2011","team2","Deccan Chargers"
"5919",501230,"MK Tiwary","Delhi Daredevils","field","Kolkata Knight Riders","runs",17,"N",NA,"PR Reiffel/RJ Tucker","date","28/04/2011","team2","Kolkata Knight Riders"
"5920",501231,"J Botha","Rajasthan Royals","field","Rajasthan Royals","wickets",7,"N",NA,"Asad Rauf/SK Tarapore","date","29/04/2011","team2","Mumbai Indians"
"5921",501232,"V Kohli","Pune Warriors","field","Royal Challengers Bangalore","runs",26,"N",NA,"Aleem Dar/SS Hazare","date","29/04/2011","team2","Pune Warriors"
"5922",501233,"V Sehwag","Delhi Daredevils","bat","Delhi Daredevils","runs",38,"N",NA,"HDPK Dharmasena/AL Hill","date","30/04/2011","team2","Delhi Daredevils"
"5923",501234,"Iqbal Abdulla","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",8,"N",NA,"AM Saheba/SL Shastri","date","30/04/2011","team2","Kings XI Punjab"
"5924",501235,"LRPL Taylor","Rajasthan Royals","field","Rajasthan Royals","wickets",6,"N",NA,"SK Tarapore/SJA Taufel","date","01/05/2011","team2","Pune Warriors"
"5925",501236,"JA Morkel","Chennai Super Kings","bat","Chennai Super Kings","runs",19,"N",NA,"Aleem Dar/RB Tiffin","date","01/05/2011","team2","Deccan Chargers"
